Time, PoorSignal, Attention, Meditation
19:35:59, 0, 41, 100
19:36:00, 0, 38, 100
19:36:01, 0, 35, 100
19:36:02, 0, 38, 93
19:36:03, 0, 48, 77
19:36:04, 0, 51, 64
19:36:05, 0, 66, 50
19:36:06, 0, 81, 53
19:36:07, 0, 78, 56
19:36:08, 0, 81, 63
19:36:09, 0, 69, 78
19:36:10, 0, 70, 78
19:36:11, 0, 75, 70
19:36:12, 0, 80, 64
19:36:13, 0, 78, 64
19:36:14, 0, 78, 64
19:36:15, 0, 87, 66
19:36:16, 0, 77, 77
19:36:17, 0, 78, 75
19:36:18, 0, 67, 78
19:36:19, 0, 67, 75
19:36:20, 0, 75, 66
19:36:21, 0, 75, 69
19:36:22, 0, 78, 74
19:36:23, 0, 74, 80
19:36:24, 0, 78, 78
19:36:25, 0, 80, 75
19:36:26, 0, 87, 69
19:36:27, 0, 87, 64
19:36:28, 0, 90, 63
