Time, Value
18:47:45, 15.2
18:47:45, 1.39
18:47:45, -3.96
18:47:45, -0.568
18:47:45, 5.95
18:47:45, 14.5
18:47:45, 27.4
18:47:45, 41
18:47:45, 46.4
18:47:45, 41
18:47:45, 35
18:47:45, 38.9
18:47:45, 48.7
18:47:45, 53.1
18:47:45, 48.9
18:47:45, 40.1
18:47:45, 31.8
18:47:45, 28.3
18:47:45, 31.6
18:47:45, 37.7
18:47:45, 38.6
18:47:45, 28.8
18:47:45, 8.95
18:47:45, -13.4
18:47:45, -27.7
18:47:45, -29.8
18:47:45, -26.9
18:47:45, -26.5
18:47:45, -24.8
18:47:45, -14.1
18:47:45, 0.418
18:47:45, 7.87
18:47:45, 8.36
18:47:45, 9.69
18:47:45, 11.8
18:47:45, 8.48
18:47:45, 0.736
18:47:45, -4.94
18:47:45, -7.48
18:47:45, -11.2
18:47:45, -17
18:47:45, -22.2
18:47:45, -24.3
18:47:45, -22.5
18:47:45, -18.4
18:47:45, -16.5
18:47:45, -20.9
18:47:45, -29.3
18:47:45, -34.2
18:47:45, -29.4
18:47:45, -17.6
18:47:45, -7.9
18:47:45, -6.38
18:47:45, -7.46
18:47:45, -2.55
18:47:45, 5.64
18:47:45, 7.08
18:47:45, 1.35
18:47:45, -0.08
18:47:45, 10.6
18:47:45, 27
18:47:45, 36.3
18:47:45, 34.1
18:47:45, 27.5
18:47:45, 22.3
18:47:45, 19.8
18:47:45, 15.6
18:47:45, 10.9
18:47:45, 7.52
18:47:45, 1.26
18:47:45, -13.5
18:47:45, -30.7
18:47:45, -35.3
18:47:45, -22.6
18:47:45, -7.65
18:47:45, -6.99
18:47:45, -18.6
18:47:45, -25.9
18:47:45, -18.2
18:47:45, -0.457
18:47:45, 12.5
18:47:45, 9.87
18:47:45, -5.67
18:47:45, -19.7
18:47:45, -18.8
18:47:45, -3.8
18:47:45, 10.6
18:47:45, 10.8
18:47:45, -1.16
18:47:45, -10.7
18:47:45, -8.45
18:47:45, -0.164
18:47:45, 3.29
18:47:45, 0.524
18:47:45, -1.92
18:47:45, -2.97
18:47:45, -10.7
18:47:45, -28.7
18:47:45, -45.3
18:47:45, -45.7
18:47:45, -31.7
18:47:45, -18.5
18:47:45, -15.9
18:47:45, -17.9
18:47:45, -12.2
18:47:45, 4.25
18:47:45, 22.6
18:47:45, 34.1
18:47:45, 39.1
18:47:45, 42.7
18:47:45, 46.5
18:47:45, 47.7
18:47:45, 44.1
18:47:45, 39.4
18:47:45, 37.3
18:47:45, 34.8
18:47:45, 25.6
18:47:45, 12.4
18:47:45, 4.09
18:47:45, 2.55
18:47:45, 2.11
18:47:45, 2.69
18:47:45, 11.3
18:47:45, 27.9
18:47:45, 41.9
18:47:45, 46.9
18:47:45, 48.7
18:47:45, 51.9
18:47:45, 48.6
18:47:45, 35.3
18:47:45, 17
18:47:45, 5.77
18:47:45, 5.81
18:47:45, 10.5
18:47:45, 12.1
18:47:45, 10.4
18:47:45, 10.8
18:47:45, 16.1
18:47:45, 22.3
18:47:45, 24.5
