Time, PoorSignal, Attention, Meditation
18:47:46, 0, 14, 81
18:47:47, 0, 8, 83
18:47:48, 0, 13, 80
18:47:49, 0, 27, 80
18:47:50, 0, 30, 75
18:47:51, 0, 37, 70
18:47:52, 0, 43, 50
18:47:53, 0, 51, 34
18:47:54, 0, 29, 43
18:47:55, 0, 30, 40
18:47:56, 0, 34, 60
18:47:57, 0, 30, 70
18:47:58, 0, 44, 63
18:47:59, 0, 43, 66
18:48:00, 0, 47, 57
18:48:01, 0, 43, 56
18:48:02, 0, 44, 60
18:48:03, 0, 51, 60
18:48:04, 0, 47, 54
18:48:05, 0, 50, 50
18:48:06, 0, 41, 50
18:48:07, 0, 44, 38
18:48:08, 0, 48, 41
18:48:09, 0, 43, 44
18:48:10, 0, 50, 40
18:48:11, 0, 48, 44
18:48:12, 0, 60, 43
18:48:13, 0, 61, 54
18:48:14, 0, 51, 63
18:48:15, 0, 53, 69
