Time, PoorSignal, Attention, Meditation
21:11:53, 0, 53, 48
21:11:54, 0, 57, 56
21:11:55, 0, 56, 53
21:11:56, 0, 41, 51
21:11:57, 0, 47, 56
21:11:58, 0, 37, 47
21:11:59, 0, 27, 53
21:12:00, 0, 30, 53
21:12:01, 0, 37, 63
21:12:02, 0, 41, 74
21:12:03, 0, 30, 60
21:12:04, 0, 37, 63
21:12:05, 0, 37, 64
21:12:06, 0, 44, 57
21:12:07, 0, 53, 74
21:12:08, 0, 63, 66
21:12:09, 0, 57, 41
21:12:10, 0, 61, 48
21:12:11, 0, 67, 40
21:12:12, 0, 50, 47
21:12:13, 0, 64, 64
21:12:14, 0, 53, 40
21:12:15, 0, 50, 43
21:12:16, 0, 57, 50
21:12:17, 0, 53, 60
21:12:18, 0, 60, 84
21:12:19, 0, 56, 78
21:12:20, 0, 50, 74
21:12:21, 0, 47, 60
21:12:22, 0, 35, 53
21:12:23, 0, 23, 54
21:12:24, 0, 30, 56
