Time, PoorSignal, Attention, Meditation
19:48:45, 0, 35, 61
19:48:46, 0, 26, 48
19:48:47, 0, 29, 37
19:48:48, 0, 24, 26
19:48:49, 0, 26, 24
19:48:50, 0, 30, 35
19:48:51, 0, 34, 43
19:48:52, 0, 51, 41
19:48:53, 0, 56, 48
19:48:54, 0, 61, 51
19:48:55, 0, 57, 53
19:48:56, 0, 34, 61
19:48:57, 0, 23, 57
19:48:58, 0, 30, 51
19:48:59, 0, 37, 53
19:49:00, 0, 47, 48
19:49:01, 0, 60, 50
19:49:02, 0, 50, 56
19:49:03, 0, 48, 47
19:49:04, 0, 54, 56
19:49:05, 0, 54, 57
19:49:05, 0, 57, 57
19:49:06, 0, 64, 60
19:49:08, 0, 70, 48
19:49:08, 0, 70, 47
19:49:09, 0, 61, 50
19:49:10, 0, 57, 54
19:49:11, 0, 40, 48
19:49:12, 0, 21, 38
19:49:13, 0, 24, 30
