Time, Value
15:34:00, 68
15:34:00, 88
15:34:00, 89
15:34:00, 73
15:34:00, 59
15:34:00, 54
15:34:00, 59
15:34:00, 68
15:34:00, 64
15:34:00, 48
15:34:00, 36
15:34:00, 33
15:34:00, 20
15:34:00, -5
15:34:00, -11
15:34:00, 6
15:34:00, 45
15:34:00, 84
15:34:00, 101
15:34:00, 104
15:34:00, 118
15:34:00, 146
15:34:00, 151
15:34:00, 134
15:34:00, 106
15:34:00, 90
15:34:00, 89
15:34:00, 85
15:34:00, 57
15:34:00, 25
15:34:00, 3
15:34:00, -4
15:34:00, -3
15:34:00, 8
15:34:00, 26
15:34:00, 51
15:34:00, 66
15:34:00, 64
15:34:00, 55
15:34:00, 45
15:34:00, 37
15:34:00, 35
15:34:00, 32
15:34:00, 33
15:34:00, 41
15:34:00, 42
15:34:00, 21
15:34:00, 6
15:34:00, 9
15:34:00, 19
15:34:00, 21
15:34:00, 10
15:34:00, 4
15:34:00, -3
15:34:00, -6
15:34:00, 2
15:34:00, 16
15:34:00, 13
15:34:00, 23
15:34:00, 41
15:34:00, 36
15:34:00, 19
15:34:00, 25
15:34:00, 50
15:34:00, 61
15:34:00, 51
15:34:00, 27
15:34:00, 24
15:34:00, 36
15:34:00, 52
15:34:00, 65
15:34:00, 60
15:34:00, 48
15:34:00, 27
15:34:00, 11
15:34:00, 29
15:34:00, 56
15:34:00, 55
15:34:00, 41
15:34:00, 27
15:34:00, 9
15:34:00, 7
15:34:00, 12
15:34:00, 12
15:34:00, 24
15:34:00, 42
15:34:00, 53
15:34:00, 57
15:34:00, 67
15:34:00, 64
15:34:00, 41
15:34:00, 23
15:34:00, 27
15:34:00, 56
15:34:00, 82
15:34:00, 84
15:34:00, 64
15:34:00, 26
15:34:00, 7
15:34:00, 4
15:34:00, 0
15:34:00, 3
15:34:00, 18
15:34:00, 37
15:34:00, 48
15:34:00, 59
15:34:00, 71
15:34:00, 66
15:34:00, 45
15:34:00, 38
15:34:00, 36
15:34:00, 40
15:34:00, 56
15:34:00, 76
15:34:00, 83
15:34:00, 74
15:34:00, 72
15:34:00, 66
15:34:00, 45
15:34:00, 33
15:34:00, 21
15:34:00, 18
15:34:00, 11
15:34:00, 0
15:34:00, -23
15:34:00, -36
15:34:00, -9
15:34:00, 27
15:34:00, 52
15:34:00, 59
15:34:00, 75
15:34:00, 114
15:34:00, 134
15:34:00, 112
15:34:00, 73
15:34:00, 73
15:34:00, 87
15:34:00, 88
15:34:00, 75
15:34:00, 54
15:34:00, 27
15:34:00, 11
15:34:00, 22
15:34:00, 49
15:34:00, 67
15:34:00, 70
15:34:00, 71
15:34:00, 77
15:34:00, 87
15:34:00, 90
15:34:00, 82
15:34:00, 69
15:34:00, 80
15:34:00, 97
15:34:00, 102
15:34:00, 100
15:34:00, 91
15:34:00, 89
15:34:00, 81
15:34:00, 75
15:34:00, 82
15:34:00, 93
15:34:00, 102
15:34:00, 90
15:34:00, 65
15:34:00, 38
15:34:00, 24
15:34:00, 40
15:34:00, 64
15:34:00, 66
15:34:00, 57
15:34:00, 40
15:34:00, 21
15:34:00, 26
15:34:00, 49
15:34:00, 58
15:34:00, 68
15:34:00, 74
15:34:00, 88
15:34:00, 102
15:34:00, 108
15:34:00, 98
15:34:00, 71
15:34:00, 39
15:34:00, 1
15:34:00, -25
15:34:00, -37
15:34:00, -35
15:34:00, -43
15:34:00, -71
15:34:00, -74
15:34:00, -52
15:34:00, -23
15:34:00, -2
15:34:00, 2
15:34:00, -5
15:34:00, -17
15:34:00, -24
15:34:00, -19
15:34:00, -4
15:34:00, 12
15:34:00, 18
15:34:00, 12
15:34:00, 18
15:34:00, 32
15:34:00, 59
15:34:00, 85
15:34:00, 85
15:34:00, 73
15:34:00, 57
15:34:00, 32
15:34:00, 2
15:34:00, 2
15:34:00, 21
15:34:00, 32
15:34:00, 36
15:34:00, 32
15:34:00, 26
15:34:00, 39
15:34:00, 41
15:34:00, 20
15:34:00, -2
15:34:00, -7
15:34:00, 5
15:34:00, 16
15:34:00, 12
15:34:00, 2
15:34:00, -3
15:34:00, 8
15:34:00, 17
15:34:00, 7
15:34:00, 6
15:34:00, 16
15:34:00, 21
15:34:00, 18
15:34:00, 8
15:34:00, 18
15:34:00, 37
15:34:00, 53
15:34:00, 65
15:34:00, 70
15:34:00, 72
15:34:00, 65
15:34:00, 48
15:34:00, 32
15:34:00, 17
15:34:00, -2
15:34:00, -12
15:34:00, -5
15:34:00, 4
15:34:00, -1
15:34:00, -10
15:34:00, -7
15:34:00, 8
15:34:00, 24
15:34:00, 49
15:34:00, 76
15:34:00, 82
15:34:00, 57
15:34:00, 28
15:34:00, 16
15:34:00, 21
15:34:00, 28
15:34:00, 29
15:34:00, 27
15:34:00, 20
15:34:00, 24
15:34:00, 51
15:34:00, 71
15:34:00, 73
15:34:00, 57
15:34:00, 66
15:34:00, 91
15:34:00, 92
15:34:00, 67
15:34:00, 42
15:34:00, 54
15:34:00, 88
15:34:00, 105
15:34:00, 90
15:34:00, 64
15:34:00, 57
15:34:00, 83
15:34:00, 112
15:34:00, 115
15:34:00, 92
15:34:00, 68
15:34:00, 69
15:34:00, 77
15:34:00, 73
15:34:00, 56
15:34:00, 57
15:34:00, 76
15:34:00, 74
15:34:00, 52
15:34:00, 40
15:34:00, 48
15:34:00, 57
15:34:00, 60
15:34:00, 55
15:34:00, 50
15:34:00, 41
15:34:00, 36
15:34:00, 40
15:34:00, 43
15:34:00, 50
15:34:00, 44
15:34:00, 23
15:34:00, -1
15:34:00, -22
15:34:00, -27
15:34:00, -6
15:34:00, 26
15:34:00, 48
15:34:00, 44
15:34:00, 40
15:34:00, 33
15:34:00, 35
15:34:00, 60
15:34:00, 83
15:34:00, 88
15:34:00, 73
15:34:00, 54
15:34:00, 57
15:34:00, 82
15:34:00, 92
15:34:00, 75
15:34:00, 36
15:34:00, 12
15:34:00, 18
15:34:00, 28
15:34:00, 50
15:34:00, 90
15:34:00, 125
15:34:00, 128
15:34:00, 103
15:34:00, 96
15:34:00, 105
15:34:00, 120
15:34:00, 123
15:34:00, 112
15:34:00, 100
15:34:00, 83
15:34:00, 54
15:34:00, 35
15:34:00, 25
15:34:00, 34
15:34:00, 39
15:34:00, 49
15:34:00, 56
15:34:00, 52
15:34:00, 43
15:34:00, 53
15:34:00, 82
15:34:00, 92
15:34:00, 81
15:34:00, 70
15:34:00, 67
15:34:00, 66
15:34:00, 58
15:34:00, 55
15:34:00, 65
15:34:00, 76
15:34:00, 72
15:34:00, 52
15:34:01, 44
15:34:01, 44
15:34:01, 41
15:34:01, 36
15:34:01, 24
15:34:01, 22
15:34:01, 33
15:34:01, 42
15:34:01, 51
15:34:01, 49
15:34:01, 32
15:34:01, 9
15:34:01, 2
15:34:01, 1
15:34:01, -4
15:34:01, 3
15:34:01, 17
15:34:01, 33
15:34:01, 61
15:34:01, 80
15:34:01, 56
15:34:01, 36
15:34:01, 42
15:34:01, 51
15:34:01, 40
15:34:01, 23
15:34:01, 12
15:34:01, 4
15:34:01, 0
15:34:01, 1
15:34:01, -4
15:34:01, -27
15:34:01, -40
15:34:01, -22
15:34:01, 1
15:34:01, 7
15:34:01, 5
15:34:01, 3
15:34:01, 16
15:34:01, 38
15:34:01, 44
15:34:01, 32
15:34:01, 12
15:34:01, 6
15:34:01, 20
15:34:01, 35
15:34:01, 35
15:34:01, 24
15:34:01, 7
15:34:01, -8
15:34:01, -6
15:34:01, 18
15:34:01, 40
15:34:01, 37
15:34:01, 11
15:34:01, -4
15:34:01, -8
15:34:01, -1
15:34:01, 16
15:34:01, 39
15:34:01, 66
15:34:01, 76
15:34:01, 71
15:34:01, 53
15:34:01, 44
15:34:01, 55
15:34:01, 61
15:34:01, 64
15:34:01, 57
15:34:01, 40
15:34:01, 35
15:34:01, 35
15:34:01, 34
15:34:01, 37
15:34:01, 34
15:34:01, 33
15:34:01, 23
15:34:01, 6
15:34:01, 1
15:34:01, 13
15:34:01, 26
15:34:01, 33
15:34:01, 25
15:34:01, 12
15:34:01, 8
15:34:01, 19
15:34:01, 34
15:34:01, 50
15:34:01, 58
15:34:01, 65
15:34:01, 53
15:34:01, 38
15:34:01, 25
15:34:01, 3
15:34:01, -9
15:34:01, 5
15:34:01, 27
15:34:01, 37
15:34:01, 32
15:34:01, 21
15:34:01, 19
15:34:01, 11
15:34:01, 6
15:34:01, 19
15:34:01, 50
15:34:01, 77
15:34:01, 92
15:34:01, 91
15:34:01, 92
15:34:01, 108
15:34:01, 120
15:34:01, 123
15:34:01, 131
15:34:01, 130
15:34:01, 120
15:34:01, 108
15:34:01, 86
15:34:01, 56
15:34:01, 43
15:34:01, 52
15:34:01, 52
15:34:01, 39
15:34:01, 38
15:34:01, 41
15:34:01, 49
15:34:01, 70
15:34:01, 93
15:34:01, 97
15:34:01, 85
15:34:01, 86
15:34:01, 91
15:34:01, 83
15:34:01, 65
15:34:01, 48
15:34:01, 32
15:34:01, 35
15:34:01, 64
15:34:01, 97
15:34:01, 98
15:34:01, 82
15:34:01, 65
15:34:01, 53
15:34:01, 44
15:34:01, 42
15:34:01, 41
15:34:01, 35
15:34:01, 22
15:34:01, 21
15:34:01, 27
15:34:01, 27
15:34:01, 20
15:34:01, 12
15:34:01, 26
15:34:01, 48
15:34:01, 50
15:34:01, 41
15:34:01, 34
15:34:01, 19
15:34:01, 8
15:34:01, 12
15:34:01, 9
15:34:01, 0
15:34:01, -4
15:34:01, 6
