Time, PoorSignal, Attention, Meditation
21:30:53, 0, 83, 54
21:30:54, 0, 80, 67
21:30:55, 0, 75, 60
21:30:56, 0, 78, 61
21:30:57, 0, 84, 57
21:30:58, 0, 80, 35
21:30:59, 0, 87, 41
21:31:00, 0, 81, 48
21:31:01, 0, 93, 43
21:31:02, 0, 96, 54
21:31:03, 0, 88, 47
21:31:04, 0, 84, 37
21:31:05, 0, 77, 29
21:31:06, 0, 90, 23
21:31:07, 0, 78, 29
21:31:08, 0, 66, 27
21:31:09, 0, 50, 35
21:31:10, 0, 41, 50
21:31:11, 0, 40, 41
21:31:12, 0, 40, 38
21:31:13, 0, 48, 48
21:31:14, 0, 43, 48
21:31:15, 0, 41, 48
21:31:16, 0, 41, 53
21:31:17, 0, 56, 38
21:31:18, 0, 56, 29
21:31:19, 0, 61, 40
21:31:20, 0, 63, 53
21:31:21, 0, 51, 48
21:31:22, 0, 63, 40
21:31:23, 0, 70, 44
