Time, PoorSignal, Attention, Meditation
13:29:31, 0, 40, 16
13:29:32, 0, 44, 23
13:29:33, 0, 34, 17
13:29:34, 0, 34, 11
13:29:35, 0, 44, 17
13:29:36, 0, 40, 14
13:29:37, 0, 37, 20
13:29:38, 0, 50, 40
13:29:39, 0, 40, 44
13:29:40, 0, 40, 54
13:29:41, 0, 60, 56
13:29:42, 0, 48, 40
13:29:43, 0, 41, 35
13:29:44, 0, 37, 26
13:29:45, 0, 24, 20
13:29:46, 0, 27, 34
13:29:47, 0, 41, 37
13:29:48, 0, 41, 47
13:29:49, 0, 43, 63
13:29:50, 0, 43, 56
13:29:51, 0, 48, 57
13:29:52, 0, 53, 63
13:29:53, 0, 53, 61
13:29:54, 0, 54, 57
13:29:55, 0, 51, 63
13:29:56, 0, 63, 44
13:29:57, 0, 57, 30
13:29:58, 0, 60, 51
13:29:58, 0, 50, 41
13:30:00, 0, 35, 44
13:30:00, 0, 30, 51
