Time, PoorSignal, Attention, Meditation
20:21:42, 0, 26, 14
20:21:43, 0, 17, 1
20:21:44, 0, 30, 8
20:21:45, 0, 29, 8
20:21:46, 0, 34, 21
20:21:47, 0, 29, 38
20:21:48, 0, 17, 38
20:21:49, 0, 14, 48
20:21:50, 0, 21, 47
20:21:51, 0, 23, 38
20:21:52, 0, 21, 41
20:21:53, 0, 23, 29
20:21:54, 0, 17, 29
20:21:55, 0, 29, 40
20:21:56, 0, 41, 30
20:21:57, 0, 50, 38
20:21:58, 0, 56, 38
20:21:59, 0, 40, 30
20:22:00, 0, 41, 44
20:22:01, 0, 40, 51
20:22:02, 0, 35, 57
20:22:03, 0, 43, 63
20:22:04, 0, 29, 54
20:22:05, 0, 30, 56
20:22:06, 0, 38, 61
20:22:07, 0, 24, 48
20:22:08, 0, 35, 54
20:22:09, 0, 21, 40
20:22:10, 0, 11, 17
20:22:11, 0, 34, 30
20:22:12, 0, 26, 38
