Time, PoorSignal, Attention, Meditation
13:38:53, 0, 54, 34
13:38:54, 0, 60, 29
13:38:55, 0, 66, 21
13:38:56, 0, 56, 26
13:38:57, 0, 81, 30
13:38:58, 0, 77, 30
13:38:59, 0, 63, 20
13:39:00, 0, 67, 13
13:39:01, 0, 48, 14
13:39:02, 0, 35, 1
13:39:03, 0, 43, 10
13:39:04, 0, 38, 14
13:39:05, 0, 34, 13
13:39:06, 0, 30, 34
13:39:07, 0, 27, 27
13:39:08, 0, 37, 38
13:39:09, 0, 34, 40
13:39:10, 0, 38, 38
13:39:11, 0, 24, 38
13:39:12, 0, 13, 26
13:39:13, 0, 14, 17
13:39:14, 0, 13, 14
13:39:15, 0, 20, 16
13:39:16, 0, 27, 30
13:39:17, 0, 38, 41
13:39:18, 0, 48, 47
13:39:19, 0, 41, 38
13:39:20, 0, 34, 30
13:39:21, 0, 27, 27
13:39:22, 0, 26, 23
