Time, PoorSignal, Attention, Meditation
13:43:59, 0, 44, 53
13:44:00, 0, 44, 48
13:44:01, 0, 51, 54
13:44:02, 0, 57, 54
13:44:03, 0, 57, 53
13:44:04, 0, 56, 53
13:44:05, 0, 35, 50
13:44:06, 0, 40, 44
13:44:07, 0, 43, 57
13:44:08, 0, 48, 63
13:44:09, 0, 64, 63
13:44:10, 0, 63, 56
13:44:11, 0, 61, 44
13:44:12, 0, 50, 56
13:44:13, 0, 40, 69
13:44:14, 0, 44, 83
13:44:14, 0, 38, 74
13:44:15, 0, 41, 60
13:44:16, 0, 34, 56
13:44:17, 0, 24, 56
13:44:19, 0, 24, 63
13:44:19, 0, 17, 63
13:44:20, 0, 21, 63
13:44:21, 0, 29, 48
13:44:22, 0, 41, 50
13:44:23, 0, 54, 54
13:44:24, 0, 66, 60
13:44:25, 0, 69, 66
13:44:26, 0, 66, 74
