Time, PoorSignal, Attention, Meditation
18:38:26, 0, 74, 40
18:38:27, 0, 78, 44
18:38:28, 0, 74, 56
18:38:29, 0, 75, 57
18:38:30, 0, 61, 57
18:38:31, 0, 50, 50
18:38:32, 0, 51, 34
18:38:33, 0, 43, 37
18:38:34, 0, 30, 29
18:38:35, 0, 27, 40
18:38:36, 0, 26, 47
18:38:37, 0, 38, 47
18:38:38, 0, 56, 53
18:38:39, 0, 67, 51
18:38:40, 0, 66, 47
18:38:41, 0, 67, 43
18:38:42, 0, 60, 40
18:38:43, 0, 57, 51
18:38:44, 0, 70, 63
18:38:45, 0, 56, 77
18:38:46, 0, 57, 75
18:38:47, 0, 60, 80
18:38:48, 0, 56, 67
18:38:49, 0, 61, 37
18:38:50, 0, 51, 34
18:38:51, 0, 47, 20
18:38:52, 0, 43, 21
18:38:53, 0, 64, 34
18:38:54, 0, 94, 30
18:38:55, 0, 97, 40
18:38:56, 0, 94, 44
18:38:57, 0, 69, 53
18:38:58, 0, 41, 56
18:38:59, 0, 41, 50
