Time, PoorSignal, Attention, Meditation
13:48:14, 0, 61, 57
13:48:15, 0, 56, 63
13:48:16, 0, 50, 67
13:48:17, 0, 37, 63
13:48:18, 0, 47, 53
13:48:19, 0, 43, 43
13:48:20, 0, 26, 26
13:48:21, 0, 30, 27
13:48:22, 0, 7, 20
13:48:23, 0, 10, 16
13:48:24, 0, 34, 30
13:48:25, 0, 27, 30
13:48:26, 0, 43, 35
13:48:27, 0, 38, 43
13:48:28, 0, 35, 51
13:48:29, 0, 47, 60
13:48:30, 0, 48, 67
13:48:31, 0, 61, 61
13:48:32, 0, 61, 66
13:48:33, 0, 60, 67
13:48:34, 0, 64, 67
13:48:35, 0, 63, 69
13:48:36, 0, 67, 66
13:48:37, 0, 56, 48
13:48:38, 0, 47, 47
13:48:39, 0, 38, 50
13:48:40, 0, 38, 44
13:48:41, 0, 54, 56
13:48:42, 0, 66, 53
13:48:43, 0, 61, 47
13:48:44, 0, 67, 38
13:48:45, 0, 74, 41
13:48:46, 0, 70, 43
