Time, PoorSignal, Attention, Meditation
14:02:55, 0, 57, 81
14:02:56, 0, 57, 77
14:02:57, 0, 54, 57
14:02:58, 0, 61, 57
14:02:59, 0, 54, 44
14:03:00, 0, 66, 48
14:03:01, 0, 57, 47
14:03:02, 0, 47, 30
14:03:03, 0, 64, 30
14:03:04, 0, 54, 17
14:03:05, 0, 53, 23
14:03:06, 0, 70, 41
14:03:07, 0, 67, 43
14:03:08, 0, 69, 60
14:03:09, 0, 88, 66
14:03:10, 0, 81, 64
14:03:11, 0, 67, 74
14:03:12, 0, 78, 83
14:03:13, 0, 61, 87
14:03:14, 0, 53, 75
14:03:15, 0, 60, 75
14:03:16, 0, 54, 66
14:03:17, 0, 41, 50
14:03:18, 0, 43, 54
14:03:18, 0, 50, 35
14:03:20, 0, 63, 37
14:03:20, 0, 91, 50
14:03:21, 0, 100, 53
14:03:22, 0, 97, 67
14:03:23, 0, 77, 60
