Time, PoorSignal, Attention, Meditation
20:00:28, 0, 41, 38
20:00:29, 0, 35, 35
20:00:30, 0, 35, 41
20:00:31, 0, 34, 69
20:00:32, 0, 8, 100
20:00:33, 0, 1, 100
20:00:34, 0, 1, 100
20:00:35, 0, 1, 100
20:00:36, 0, 1, 100
20:00:37, 0, 1, 93
20:00:38, 0, 3, 90
20:00:39, 0, 20, 93
20:00:40, 0, 40, 83
20:00:41, 0, 34, 97
20:00:42, 0, 23, 100
20:00:43, 0, 8, 100
20:00:44, 0, 3, 100
20:00:45, 0, 7, 100
20:00:46, 0, 16, 100
20:00:47, 0, 34, 100
20:00:48, 0, 51, 93
20:00:49, 0, 48, 83
20:00:50, 0, 48, 80
20:00:51, 0, 41, 74
20:00:52, 0, 29, 84
20:00:53, 0, 27, 96
20:00:54, 0, 23, 100
20:00:55, 0, 23, 100
20:00:56, 0, 13, 96
20:00:57, 0, 27, 87
