Time, Value
20:47:12, 12
20:47:12, -22
20:47:12, -5
20:47:12, 9
20:47:12, 8
20:47:12, 35
20:47:12, 60
20:47:12, 88
20:47:12, 108
20:47:12, 97
20:47:12, 71
20:47:12, 83
20:47:12, 123
20:47:12, 155
20:47:12, 135
20:47:12, 104
20:47:12, 76
20:47:12, 23
20:47:12, -37
20:47:12, -65
20:47:12, -81
20:47:12, -90
20:47:12, -74
20:47:12, -38
20:47:12, -37
20:47:12, -46
20:47:12, -3
20:47:12, 65
20:47:12, 101
20:47:12, 112
20:47:12, 90
20:47:12, 13
20:47:12, -61
20:47:12, -86
20:47:12, -58
20:47:12, -33
20:47:12, -9
20:47:12, 22
20:47:12, 50
20:47:12, 22
20:47:12, 11
20:47:12, 76
20:47:12, 172
20:47:12, 214
20:47:12, 192
20:47:12, 147
20:47:12, 104
20:47:12, 43
20:47:12, -24
20:47:12, -51
20:47:12, -34
20:47:12, 1
20:47:12, -2
20:47:12, -58
20:47:12, -118
20:47:12, -119
20:47:13, -73
20:47:13, -49
20:47:13, -70
20:47:13, -90
20:47:13, -78
20:47:13, -65
20:47:13, -58
20:47:13, -11
20:47:13, 49
20:47:13, 130
20:47:13, 162
20:47:13, 101
20:47:13, 11
20:47:13, -21
20:47:13, -10
20:47:13, -39
20:47:13, -41
20:47:13, 23
20:47:13, 87
20:47:13, 56
20:47:13, -19
20:47:13, -45
20:47:13, 13
20:47:13, 113
20:47:13, 188
20:47:13, 232
20:47:13, 246
20:47:13, 227
20:47:13, 168
20:47:13, 121
20:47:13, 103
20:47:13, 93
20:47:13, 56
20:47:13, -5
20:47:13, 26
20:47:13, 113
20:47:13, 132
20:47:13, 99
20:47:13, 70
20:47:13, 49
20:47:13, 28
20:47:13, 22
20:47:13, 17
20:47:13, 26
20:47:13, 51
20:47:13, 35
20:47:13, -44
20:47:13, -90
20:47:13, -39
20:47:13, 2
20:47:13, -19
20:47:13, 16
20:47:13, 108
20:47:13, 155
20:47:13, 119
20:47:13, 27
20:47:13, -59
20:47:13, -84
20:47:13, -54
20:47:13, -42
20:47:13, -84
20:47:13, -101
20:47:13, -87
20:47:13, -90
20:47:13, -84
20:47:13, -36
20:47:13, 23
20:47:13, 44
20:47:13, 35
20:47:13, 33
20:47:13, 71
20:47:13, 100
20:47:13, 73
20:47:13, 18
20:47:13, -30
20:47:13, -54
20:47:13, -123
20:47:13, -199
20:47:13, -145
20:47:13, -25
20:47:13, -2
20:47:13, -39
20:47:13, 2
20:47:13, 116
20:47:13, 180
20:47:13, 151
20:47:13, 102
20:47:13, 113
20:47:13, 198
20:47:13, 231
20:47:13, 186
20:47:13, 120
20:47:13, 73
20:47:13, 41
20:47:13, 37
20:47:13, 77
20:47:13, 137
20:47:13, 184
20:47:13, 163
20:47:13, 85
20:47:13, 20
20:47:13, 16
20:47:13, 18
20:47:13, -38
20:47:13, -68
20:47:13, -22
20:47:13, 48
20:47:13, 77
20:47:13, 32
20:47:13, -19
20:47:13, -8
20:47:13, 37
20:47:13, 82
20:47:13, 82
20:47:13, 68
20:47:13, 58
20:47:13, 32
20:47:13, -22
20:47:13, -44
20:47:13, -14
20:47:13, -3
20:47:13, 3
20:47:13, -2
20:47:13, -18
20:47:13, -13
20:47:13, -24
20:47:13, -82
20:47:13, -107
20:47:13, -42
20:47:13, 32
20:47:13, 41
20:47:13, 41
20:47:13, 29
20:47:13, -5
20:47:13, -39
20:47:13, -41
20:47:13, 9
20:47:13, 76
20:47:13, 98
20:47:13, 58
20:47:13, 5
20:47:13, 5
20:47:13, 49
20:47:13, 124
20:47:13, 211
20:47:13, 228
20:47:13, 186
20:47:13, 118
20:47:13, 65
20:47:13, 56
20:47:13, 69
20:47:13, 76
20:47:13, 64
20:47:13, 37
20:47:13, 40
20:47:13, 97
20:47:13, 141
20:47:13, 108
20:47:13, 40
20:47:13, 41
20:47:13, 125
20:47:13, 212
20:47:13, 199
20:47:13, 134
