Time, PoorSignal, Attention, Meditation
13:39:27, 0, 40, 14
13:39:28, 0, 40, 21
13:39:29, 0, 35, 24
13:39:30, 0, 38, 27
13:39:31, 0, 43, 27
13:39:32, 0, 30, 24
13:39:33, 0, 40, 16
13:39:34, 0, 47, 26
13:39:35, 0, 50, 30
13:39:36, 0, 61, 34
13:39:37, 0, 66, 43
13:39:38, 0, 63, 43
13:39:39, 0, 54, 35
13:39:40, 0, 57, 40
13:39:41, 0, 48, 37
13:39:42, 0, 38, 21
13:39:43, 0, 34, 30
13:39:44, 0, 27, 16
13:39:45, 0, 17, 17
13:39:45, 0, 17, 23
13:39:46, 0, 23, 30
13:39:47, 0, 26, 43
13:39:48, 0, 40, 50
13:39:49, 0, 43, 60
13:39:51, 0, 38, 48
13:39:51, 0, 35, 51
13:39:52, 0, 24, 48
13:39:53, 0, 21, 44
13:39:54, 0, 21, 30
13:39:55, 0, 11, 17
