Time, PoorSignal, Attention, Meditation
16:35:24, 0, 51, 88
16:35:25, 0, 47, 75
16:35:26, 0, 50, 64
16:35:27, 0, 50, 53
16:35:28, 0, 37, 56
16:35:29, 0, 40, 69
16:35:30, 0, 50, 77
16:35:31, 0, 54, 80
16:35:32, 0, 53, 74
16:35:33, 0, 61, 61
16:35:34, 0, 53, 70
16:35:35, 0, 37, 77
16:35:36, 0, 56, 81
16:35:37, 0, 40, 94
16:35:38, 0, 38, 90
16:35:39, 0, 41, 94
16:35:40, 0, 38, 94
16:35:41, 0, 47, 83
16:35:42, 0, 41, 87
16:35:43, 0, 51, 83
16:35:44, 0, 47, 75
16:35:45, 0, 47, 88
16:35:46, 0, 51, 74
16:35:47, 0, 48, 75
16:35:48, 0, 53, 67
16:35:49, 0, 56, 61
16:35:50, 0, 44, 70
16:35:51, 0, 51, 69
16:35:52, 0, 51, 84
16:35:53, 0, 51, 88
16:35:54, 0, 57, 84
