Time, PoorSignal, Attention, Meditation
15:18:14, 0, 29, 69
15:18:15, 0, 21, 70
15:18:16, 0, 21, 64
15:18:17, 0, 37, 70
15:18:18, 0, 48, 61
15:18:19, 0, 50, 66
15:18:20, 0, 64, 60
15:18:21, 0, 61, 53
15:18:22, 0, 48, 57
15:18:23, 0, 43, 60
15:18:24, 0, 17, 75
15:18:25, 0, 23, 69
15:18:26, 0, 35, 70
15:18:27, 0, 44, 70
15:18:28, 0, 60, 56
15:18:29, 0, 48, 56
15:18:30, 0, 44, 50
15:18:31, 0, 47, 40
15:18:32, 0, 47, 44
15:18:33, 0, 57, 54
15:18:34, 0, 48, 63
15:18:35, 0, 21, 56
15:18:36, 0, 8, 54
15:18:37, 0, 1, 57
15:18:38, 0, 8, 54
15:18:39, 0, 21, 66
15:18:40, 0, 21, 53
15:18:41, 0, 16, 26
15:18:42, 0, 16, 21
15:18:43, 0, 27, 17
15:18:44, 0, 27, 34
