Time, PoorSignal, Attention, Meditation
15:33:27, 0, 30, 14
15:33:28, 0, 23, 14
15:33:29, 0, 47, 26
15:33:30, 0, 51, 41
15:33:31, 0, 54, 53
15:33:32, 0, 48, 60
15:33:33, 0, 48, 60
15:33:34, 0, 56, 60
15:33:35, 0, 67, 47
15:33:36, 0, 66, 40
15:33:37, 0, 54, 29
15:33:38, 0, 67, 20
15:33:39, 0, 70, 20
15:33:40, 0, 80, 47
15:33:41, 0, 78, 57
15:33:42, 0, 57, 70
15:33:43, 0, 40, 70
15:33:44, 0, 50, 53
15:33:45, 0, 60, 51
15:33:46, 0, 69, 43
15:33:47, 0, 83, 43
15:33:48, 0, 87, 53
15:33:49, 0, 78, 60
15:33:50, 0, 64, 63
15:33:51, 0, 66, 54
15:33:52, 0, 70, 48
15:33:53, 0, 83, 44
15:33:54, 0, 90, 47
15:33:55, 0, 88, 60
15:33:56, 0, 78, 60
