Time, Value
17:01:21, 149
17:01:21, 174
17:01:21, 186
17:01:21, 181
17:01:21, 161
17:01:21, 136
17:01:21, 119
17:01:21, 117
17:01:21, 126
17:01:21, 140
17:01:21, 160
17:01:21, 183
17:01:21, 201
17:01:21, 203
17:01:21, 190
17:01:21, 168
17:01:21, 147
17:01:21, 139
17:01:21, 141
17:01:21, 145
17:01:21, 140
17:01:21, 125
17:01:21, 115
17:01:21, 117
17:01:21, 120
17:01:21, 112
17:01:21, 95.4
17:01:21, 81.8
17:01:21, 71.3
17:01:21, 54.5
17:01:21, 27.4
17:01:21, -0.71
17:01:21, -18.9
17:01:21, -29.2
17:01:21, -43.7
17:01:21, -69.4
17:01:21, -97.4
17:01:21, -112
17:01:21, -110
17:01:21, -99.9
17:01:21, -87.9
17:01:21, -75.3
17:01:21, -69
17:01:21, -77.7
17:01:21, -98.6
17:01:21, -118
17:01:21, -125
17:01:21, -126
17:01:21, -138
17:01:21, -160
17:01:21, -175
17:01:21, -175
17:01:21, -173
17:01:21, -177
17:01:21, -181
17:01:21, -178
17:01:21, -175
17:01:21, -176
17:01:21, -173
17:01:21, -161
17:01:21, -152
17:01:21, -160
17:01:21, -177
17:01:21, -183
17:01:21, -158
17:01:21, -146
17:01:21, -143
17:01:21, -140
17:01:21, -128
17:01:21, -112
17:01:21, -104
17:01:21, -107
17:01:21, -111
17:01:21, -109
17:01:21, -110
17:01:21, -117
17:01:21, -126
17:01:21, -128
17:01:21, -127
17:01:21, -130
17:01:21, -142
17:01:21, -156
17:01:21, -166
17:01:21, -168
17:01:21, -164
17:01:21, -159
17:01:21, -156
17:01:21, -154
17:01:21, -148
17:01:21, -137
17:01:21, -129
17:01:21, -131
17:01:21, -140
17:01:21, -153
17:01:21, -162
17:01:21, -167
17:01:21, -168
17:01:21, -169
17:01:21, -168
17:01:21, -163
17:01:21, -156
17:01:21, -153
17:01:21, -149
17:01:21, -139
17:01:21, -129
17:01:21, -130
17:01:21, -133
17:01:21, -115
17:01:21, -75.1
17:01:21, -39.2
17:01:21, -23.1
17:01:21, -13.6
17:01:21, 3.24
17:01:21, 18.2
17:01:21, 16.5
17:01:21, 2.46
17:01:21, -7.07
17:01:21, -4.77
17:01:21, 2.88
17:01:21, 8.05
17:01:21, 12.2
17:01:21, 20.6
17:01:21, 29.2
17:01:21, 28.2
17:01:21, 21.2
17:01:21, 23.1
17:01:21, 39.7
17:01:21, 62.3
17:01:21, 74.4
17:01:21, 82.1
17:01:21, 82.9
17:01:21, 84
17:01:21, 87
17:01:21, 87.8
17:01:21, 86.2
17:01:21, 85.8
17:01:21, 84
17:01:21, 71.4
17:01:21, 44.5
17:01:21, 13.1
17:01:21, -5.89
17:01:21, -3.96
17:01:21, 10.6
17:01:21, 21.9
17:01:21, 21.9
17:01:21, 15.3
17:01:21, 10.4
17:01:21, 8.39
17:01:21, 3.75
17:01:21, -6.76
17:01:21, -17.4
17:01:21, -18.7
17:01:21, -8.82
17:01:21, 4.38
17:01:21, 15.1
17:01:21, 23.9
17:01:21, 31.1
17:01:21, 36.4
17:01:21, 44
17:01:21, 55.3
17:01:21, 63.3
17:01:21, 62.7
17:01:21, 59.6
17:01:21, 63
17:01:21, 70.2
17:01:21, 72.4
17:01:21, 71.1
17:01:21, 77.2
17:01:21, 94.3
17:01:21, 114
17:01:21, 128
17:01:21, 133
17:01:21, 133
17:01:21, 137
17:01:21, 145
17:01:21, 154
17:01:21, 165
17:01:21, 178
17:01:21, 187
17:01:21, 179
17:01:21, 155
17:01:21, 133
17:01:21, 125
17:01:21, 119
17:01:21, 101
17:01:21, 78.3
17:01:21, 68.6
17:01:21, 74.2
17:01:21, 78
17:01:21, 68.9
17:01:21, 52.8
17:01:21, 38.6
17:01:21, 30.7
17:01:21, 24.4
17:01:21, 18
17:01:21, 4.95
17:01:21, -15.9
17:01:21, -38.7
17:01:21, -59.1
17:01:21, -76.5
17:01:21, -87
17:01:21, -86.8
17:01:21, -80.9
17:01:21, -78.4
17:01:21, -82.5
17:01:21, -88.4
17:01:21, -86.8
17:01:21, -67.4
17:01:21, -31.6
17:01:21, 1
17:01:21, 14.5
17:01:21, 20.1
17:01:21, 43.2
17:01:21, 87.5
17:01:21, 128
17:01:21, 142
17:01:21, 128
17:01:21, 101
17:01:21, 82.3
17:01:21, 81.7
17:01:21, 94.8
17:01:21, 105
17:01:21, 99.6
17:01:21, 83.2
17:01:21, 68.2
17:01:21, 63.7
17:01:21, 66.9
17:01:21, 66.9
17:01:21, 55.5
17:01:21, 36.9
