Time, PoorSignal, Attention, Meditation
20:12:23, 0, 56, 56
20:12:24, 0, 64, 60
20:12:25, 0, 81, 67
20:12:26, 0, 81, 66
20:12:27, 0, 63, 67
20:12:28, 0, 56, 67
20:12:29, 0, 50, 63
20:12:30, 0, 60, 51
20:12:31, 0, 81, 51
20:12:32, 0, 88, 50
20:12:33, 0, 93, 51
20:12:34, 0, 80, 53
20:12:35, 0, 67, 50
20:12:36, 0, 63, 54
20:12:37, 0, 63, 56
20:12:38, 0, 63, 69
20:12:39, 0, 61, 69
20:12:40, 0, 67, 74
20:12:41, 0, 67, 69
20:12:42, 0, 78, 63
20:12:43, 0, 88, 57
20:12:44, 0, 83, 56
20:12:45, 0, 81, 51
20:12:45, 0, 87, 35
20:12:46, 0, 87, 47
20:12:48, 0, 83, 40
20:12:48, 0, 80, 47
20:12:49, 0, 63, 57
20:12:50, 0, 75, 43
20:12:51, 0, 93, 37
