Time, PoorSignal, Attention, Meditation
12:28:58, 0, 51, 20
12:28:59, 0, 30, 1
12:29:00, 0, 34, 1
12:29:01, 0, 38, 10
12:29:02, 0, 50, 30
12:29:03, 0, 63, 51
12:29:04, 0, 64, 53
12:29:05, 0, 51, 56
12:29:06, 0, 30, 41
12:29:07, 0, 30, 38
12:29:08, 0, 14, 27
12:29:09, 0, 14, 26
12:29:10, 0, 16, 29
12:29:11, 0, 11, 27
12:29:12, 0, 17, 48
12:29:13, 0, 13, 50
12:29:14, 0, 13, 53
12:29:15, 0, 7, 48
12:29:16, 0, 8, 47
12:29:17, 0, 13, 38
12:29:18, 0, 10, 41
12:29:19, 0, 10, 47
12:29:20, 0, 26, 53
12:29:21, 0, 35, 54
12:29:22, 0, 43, 60
12:29:23, 0, 51, 60
12:29:24, 0, 44, 44
12:29:25, 0, 27, 38
12:29:26, 0, 41, 17
12:29:27, 0, 50, 27
