Time, PoorSignal, Attention, Meditation
14:06:36, 0, 44, 67
14:06:37, 0, 47, 60
14:06:38, 0, 53, 60
14:06:39, 0, 66, 67
14:06:40, 0, 56, 64
14:06:41, 0, 60, 67
14:06:42, 0, 56, 70
14:06:43, 0, 56, 77
14:06:44, 0, 75, 70
14:06:45, 0, 74, 77
14:06:46, 0, 57, 64
14:06:47, 0, 53, 61
14:06:48, 0, 47, 61
14:06:49, 0, 44, 54
14:06:50, 0, 53, 67
14:06:51, 0, 50, 80
14:06:52, 0, 38, 80
14:06:53, 0, 29, 70
14:06:54, 0, 24, 61
14:06:55, 0, 21, 53
14:06:56, 0, 23, 50
14:06:57, 0, 29, 57
14:06:58, 0, 41, 56
14:06:59, 0, 51, 47
14:07:00, 0, 44, 48
14:07:01, 0, 43, 41
14:07:02, 0, 40, 51
14:07:03, 0, 37, 64
14:07:04, 0, 51, 69
14:07:05, 0, 54, 77
