Time, PoorSignal, Attention, Meditation
14:28:37, 0, 93, 41
14:28:38, 0, 90, 41
14:28:39, 0, 81, 38
14:28:40, 0, 74, 41
14:28:41, 0, 81, 47
14:28:42, 0, 69, 47
14:28:43, 0, 69, 43
14:28:44, 0, 88, 41
14:28:45, 0, 83, 27
14:28:46, 0, 74, 29
14:28:47, 0, 56, 21
14:28:48, 0, 53, 13
14:28:49, 0, 53, 27
14:28:50, 0, 67, 27
14:28:51, 0, 78, 29
14:28:52, 0, 74, 50
14:28:53, 0, 69, 44
14:28:54, 0, 69, 44
14:28:55, 0, 88, 60
14:28:56, 0, 94, 54
14:28:57, 0, 96, 53
14:28:58, 0, 81, 64
14:28:59, 0, 57, 60
14:29:00, 0, 51, 66
14:29:01, 0, 47, 69
14:29:02, 0, 66, 60
14:29:03, 0, 78, 60
14:29:04, 0, 80, 60
14:29:05, 0, 94, 60
