Time, PoorSignal, Attention, Meditation
18:20:50, 0, 51, 10
18:20:51, 0, 57, 1
18:20:52, 0, 54, 1
18:20:53, 0, 47, 1
18:20:54, 0, 44, 7
18:20:55, 0, 41, 11
18:20:56, 0, 43, 11
18:20:57, 0, 54, 14
18:20:58, 0, 63, 14
18:20:59, 0, 67, 21
18:21:00, 0, 66, 21
18:21:01, 0, 51, 21
18:21:02, 0, 51, 27
18:21:03, 0, 60, 27
18:21:04, 0, 69, 34
18:21:05, 0, 67, 37
18:21:06, 0, 69, 37
18:21:07, 0, 61, 35
18:21:08, 0, 51, 30
18:21:09, 0, 63, 37
18:21:10, 0, 61, 38
18:21:11, 0, 61, 40
18:21:12, 0, 57, 43
18:21:13, 0, 44, 38
18:21:14, 0, 56, 40
18:21:15, 0, 64, 47
18:21:16, 0, 60, 53
18:21:17, 0, 75, 44
18:21:18, 0, 66, 35
18:21:19, 0, 61, 26
