Time, PoorSignal, Attention, Meditation
13:46:56, 0, 78, 34
13:46:58, 0, 63, 44
13:46:59, 0, 57, 56
13:46:59, 0, 50, 37
13:47:00, 0, 50, 27
13:47:01, 0, 66, 8
13:47:02, 0, 69, 14
13:47:03, 0, 70, 20
13:47:04, 0, 69, 27
13:47:05, 0, 64, 44
13:47:06, 0, 64, 41
13:47:07, 0, 69, 51
13:47:08, 0, 53, 47
13:47:09, 0, 53, 41
13:47:10, 0, 44, 34
13:47:11, 0, 53, 43
13:47:12, 0, 69, 54
13:47:13, 0, 70, 57
13:47:14, 0, 74, 67
13:47:15, 0, 57, 51
13:47:16, 0, 64, 51
13:47:17, 0, 74, 47
13:47:18, 0, 81, 48
13:47:19, 0, 90, 53
13:47:20, 0, 84, 54
13:47:21, 0, 75, 57
13:47:22, 0, 74, 47
13:47:23, 0, 74, 60
13:47:24, 0, 69, 56
13:47:25, 0, 61, 41
13:47:26, 0, 61, 43
