Time, PoorSignal, Attention, Meditation
15:25:47, 0, 29, 24
15:25:48, 0, 34, 27
15:25:49, 0, 43, 35
15:25:50, 0, 48, 24
15:25:51, 0, 44, 30
15:25:52, 0, 57, 29
15:25:53, 0, 54, 23
15:25:54, 0, 74, 37
15:25:55, 0, 90, 35
15:25:56, 0, 97, 23
15:25:57, 0, 100, 34
15:25:58, 0, 100, 24
15:25:59, 0, 100, 14
15:26:00, 0, 100, 26
15:26:01, 0, 100, 21
15:26:02, 0, 100, 13
15:26:03, 0, 100, 13
15:26:04, 0, 80, 14
15:26:05, 0, 75, 20
15:26:06, 0, 67, 34
15:26:07, 0, 70, 43
15:26:08, 0, 83, 48
15:26:09, 0, 91, 37
15:26:10, 0, 100, 38
15:26:11, 0, 96, 38
15:26:12, 0, 81, 23
15:26:13, 0, 66, 37
15:26:14, 0, 64, 44
15:26:15, 0, 61, 51
15:26:16, 0, 64, 57
