Time, PoorSignal, Attention, Meditation
13:52:24, 0, 24, 60
13:52:25, 0, 30, 63
13:52:26, 0, 43, 67
13:52:27, 0, 41, 67
13:52:28, 0, 43, 56
13:52:29, 0, 51, 50
13:52:30, 0, 63, 44
13:52:31, 0, 74, 54
13:52:32, 0, 81, 61
13:52:33, 0, 78, 69
13:52:34, 0, 75, 81
13:52:35, 0, 63, 70
13:52:36, 0, 67, 66
13:52:37, 0, 67, 60
13:52:38, 0, 64, 57
13:52:39, 0, 70, 63
13:52:40, 0, 60, 61
13:52:40, 0, 61, 63
13:52:41, 0, 56, 60
13:52:42, 0, 67, 54
13:52:43, 0, 48, 51
13:52:44, 0, 47, 43
13:52:45, 0, 37, 30
13:52:46, 0, 29, 35
13:52:47, 0, 60, 38
13:52:48, 0, 66, 54
13:52:49, 0, 80, 61
13:52:50, 0, 87, 61
13:52:51, 0, 88, 61
13:52:52, 0, 75, 54
