Time, PoorSignal, Attention, Meditation
12:21:47, 0, 1, 100
12:21:48, 0, 1, 100
12:21:49, 0, 1, 100
12:21:50, 0, 1, 100
12:21:51, 0, 1, 100
12:21:52, 0, 1, 94
12:21:53, 0, 7, 91
12:21:54, 0, 1, 96
12:21:55, 0, 1, 97
12:21:56, 0, 4, 97
12:21:57, 0, 11, 80
12:21:58, 0, 21, 70
12:21:59, 0, 27, 61
12:22:00, 0, 24, 60
12:22:01, 0, 13, 87
12:22:02, 0, 8, 84
12:22:03, 0, 7, 91
12:22:04, 0, 1, 93
12:22:05, 0, 3, 81
12:22:06, 0, 1, 77
12:22:07, 0, 8, 69
12:22:08, 0, 35, 57
12:22:09, 0, 48, 57
12:22:10, 0, 60, 67
12:22:11, 0, 56, 69
12:22:12, 0, 38, 83
12:22:13, 0, 21, 91
12:22:14, 0, 13, 93
12:22:15, 0, 4, 100
12:22:16, 0, 27, 88
