Time, PoorSignal, Attention, Meditation
12:32:43, 0, 35, 38
12:32:44, 0, 34, 51
12:32:45, 0, 30, 47
12:32:46, 0, 27, 40
12:32:47, 0, 29, 50
12:32:48, 0, 27, 43
12:32:49, 0, 27, 35
12:32:50, 0, 48, 51
12:32:51, 0, 48, 56
12:32:51, 0, 41, 66
12:32:52, 0, 40, 87
12:32:53, 0, 30, 74
12:32:54, 0, 41, 66
12:32:55, 0, 50, 43
12:32:56, 0, 56, 26
12:32:57, 0, 66, 29
12:32:58, 0, 64, 29
12:32:59, 0, 61, 47
12:33:00, 0, 60, 57
12:33:01, 0, 48, 64
12:33:02, 0, 35, 43
12:33:03, 0, 26, 35
12:33:04, 0, 14, 29
12:33:05, 0, 34, 13
12:33:06, 0, 47, 34
12:33:07, 0, 56, 34
