Time, Value
12:32:42, -79
12:32:42, -61.8
12:32:42, -43.5
12:32:42, -42.5
12:32:42, -52.8
12:32:42, -63.2
12:32:42, -67.2
12:32:42, -58.4
12:32:42, -37.4
12:32:42, -18.3
12:32:42, -14.3
12:32:42, -24.3
12:32:42, -40.3
12:32:42, -58.1
12:32:42, -75.9
12:32:42, -89.9
12:32:42, -95.3
12:32:42, -90.2
12:32:42, -80.3
12:32:42, -74.6
12:32:42, -74.8
12:32:42, -72.6
12:32:42, -63.5
12:32:42, -57.6
12:32:42, -63.2
12:32:42, -69.6
12:32:42, -62.8
12:32:42, -46.8
12:32:42, -34.3
12:32:42, -29.9
12:32:42, -32.8
12:32:42, -43.4
12:32:42, -60
12:32:42, -77
12:32:42, -88.3
12:32:42, -89.7
12:32:42, -83.6
12:32:42, -80.3
12:32:42, -89.5
12:32:42, -110
12:32:42, -129
12:32:42, -131
12:32:42, -112
12:32:42, -86.1
12:32:42, -81.4
12:32:42, -103
12:32:42, -127
12:32:42, -128
12:32:42, -107
12:32:42, -86.1
12:32:42, -82.4
12:32:42, -90.6
12:32:42, -88.4
12:32:42, -65.6
12:32:42, -41.1
12:32:42, -39.5
12:32:42, -53.5
12:32:42, -56.3
12:32:42, -44.1
12:32:42, -38.6
12:32:42, -46.9
12:32:42, -53
12:32:42, -47.1
12:32:42, -38.3
12:32:42, -43.6
12:32:42, -53.8
12:32:42, -62.3
12:32:42, -55.8
12:32:42, -31.2
12:32:42, -0.516
12:32:42, 13.8
12:32:42, -2.81
12:32:42, -31.2
12:32:42, -32.4
12:32:42, -1.73
12:32:42, 20.2
12:32:42, 6.38
12:32:42, -17.8
12:32:42, -16.5
12:32:42, 6.58
12:32:42, 22.8
12:32:42, 22.2
12:32:42, 16.8
12:32:42, 17.8
12:32:42, 26.3
12:32:42, 36
12:32:42, 38.7
12:32:42, 34.4
12:32:42, 32.8
12:32:42, 39.3
12:32:42, 46.7
12:32:42, 46.5
12:32:42, 41
12:32:42, 40
12:32:42, 47.7
12:32:42, 54.9
12:32:42, 53.5
12:32:42, 49.4
12:32:42, 48.4
12:32:42, 43.3
12:32:42, 29.5
12:32:42, 16.6
12:32:42, 12.5
12:32:42, 13.4
12:32:42, 17.8
12:32:42, 29.2
12:32:42, 41.9
12:32:42, 44.5
