Time, PoorSignal, Attention, Meditation
20:37:35, 0, 57, 69
20:37:36, 0, 40, 70
20:37:37, 0, 35, 61
20:37:38, 0, 44, 63
20:37:39, 0, 38, 77
20:37:40, 0, 40, 75
20:37:41, 0, 47, 87
20:37:42, 0, 44, 84
20:37:43, 0, 44, 78
20:37:44, 0, 43, 77
20:37:45, 0, 43, 70
20:37:46, 0, 47, 74
20:37:47, 0, 50, 70
20:37:48, 0, 56, 66
20:37:49, 0, 63, 66
20:37:50, 0, 60, 63
20:37:51, 0, 54, 56
20:37:52, 0, 54, 64
20:37:53, 0, 51, 75
20:37:54, 0, 64, 74
20:37:55, 0, 70, 83
20:37:56, 0, 81, 80
20:37:57, 0, 77, 70
20:37:58, 0, 66, 69
20:37:59, 0, 63, 67
20:38:00, 0, 51, 67
20:38:01, 0, 47, 74
20:38:02, 0, 48, 83
20:38:03, 0, 47, 81
20:38:04, 0, 53, 70
