Time, PoorSignal, Attention, Meditation
16:44:53, 0, 21, 23
16:44:54, 0, 30, 20
16:44:55, 0, 40, 27
16:44:56, 0, 44, 27
16:44:57, 0, 35, 37
16:44:58, 0, 26, 56
16:44:59, 0, 26, 47
16:45:00, 0, 20, 44
16:45:01, 0, 35, 37
16:45:02, 0, 43, 29
16:45:03, 0, 30, 37
16:45:04, 0, 27, 38
16:45:05, 0, 21, 51
16:45:06, 0, 8, 47
16:45:07, 0, 14, 50
16:45:08, 0, 27, 57
16:45:09, 0, 21, 43
16:45:10, 0, 21, 30
16:45:11, 0, 26, 26
16:45:12, 0, 21, 17
16:45:13, 0, 30, 11
16:45:14, 0, 24, 17
16:45:15, 0, 14, 16
16:45:16, 0, 8, 20
16:45:17, 0, 1, 30
16:45:18, 0, 13, 21
16:45:19, 0, 27, 40
16:45:20, 0, 53, 38
16:45:21, 0, 57, 43
16:45:22, 0, 61, 74
