Time, PoorSignal, Attention, Meditation
18:49:04, 0, 16, 100
18:49:05, 0, 27, 100
18:49:06, 0, 47, 67
18:49:07, 0, 51, 51
18:49:08, 0, 61, 44
18:49:09, 0, 70, 24
18:49:10, 0, 54, 57
18:49:11, 0, 30, 83
18:49:12, 0, 8, 100
18:49:13, 0, 1, 100
18:49:14, 0, 1, 100
18:49:15, 0, 1, 97
18:49:16, 0, 3, 74
18:49:17, 0, 27, 50
18:49:18, 0, 34, 30
18:49:19, 0, 34, 10
18:49:20, 0, 43, 13
18:49:21, 0, 29, 27
18:49:22, 0, 47, 24
18:49:22, 0, 57, 44
18:49:23, 0, 61, 38
18:49:24, 0, 63, 35
18:49:26, 0, 66, 40
18:49:26, 0, 69, 34
18:49:27, 0, 67, 38
18:49:28, 0, 61, 40
18:49:29, 0, 57, 44
18:49:30, 0, 50, 47
18:49:31, 0, 48, 53
18:49:32, 0, 48, 48
