Time, Value
18:49:03, 100
18:49:03, 101
18:49:03, 81
18:49:03, 57
18:49:03, 41
18:49:03, 34
18:49:03, 37
18:49:03, 43
18:49:03, 39
18:49:03, 25
18:49:03, 23
18:49:03, 29
18:49:03, 28
18:49:03, 22
18:49:03, 24
18:49:03, 28
18:49:03, 34
18:49:03, 43
18:49:03, 55
18:49:03, 66
18:49:03, 72
18:49:03, 75
18:49:03, 82
18:49:03, 91
18:49:03, 97
18:49:03, 98
18:49:03, 102
18:49:03, 106
18:49:03, 105
18:49:03, 100
18:49:03, 92
18:49:03, 75
18:49:03, 55
18:49:03, 37
18:49:03, 29
18:49:03, 43
18:49:03, 55
18:49:03, 55
18:49:03, 50
18:49:03, 34
18:49:03, 19
18:49:03, 13
18:49:03, 28
18:49:03, 55
18:49:03, 66
18:49:03, 56
18:49:03, 38
18:49:03, 24
18:49:03, 20
18:49:03, 19
18:49:03, 20
18:49:03, 17
18:49:03, 12
18:49:03, 3
18:49:03, 2
18:49:03, 9
18:49:03, 1
18:49:03, -9
18:49:03, -23
18:49:03, -38
18:49:03, -53
18:49:03, -50
18:49:03, -21
18:49:03, 5
18:49:03, 23
18:49:03, 42
18:49:03, 58
18:49:03, 67
18:49:03, 68
18:49:03, 64
18:49:03, 65
18:49:03, 64
18:49:03, 53
18:49:03, 53
18:49:03, 50
18:49:03, 33
18:49:03, 24
18:49:03, 38
18:49:03, 43
18:49:03, 34
18:49:03, 38
18:49:03, 49
18:49:03, 58
18:49:03, 80
18:49:03, 92
18:49:03, 90
18:49:03, 84
18:49:03, 76
18:49:03, 84
18:49:03, 96
18:49:03, 100
18:49:03, 98
18:49:03, 87
18:49:03, 80
18:49:03, 72
18:49:03, 67
18:49:03, 70
18:49:03, 73
18:49:03, 74
18:49:03, 69
18:49:03, 58
18:49:03, 49
18:49:03, 42
18:49:03, 38
18:49:03, 28
18:49:03, 33
18:49:03, 41
18:49:03, 27
18:49:03, -2
18:49:03, -17
18:49:03, -1
18:49:03, 3
18:49:03, -12
18:49:03, -17
18:49:03, -2
18:49:03, 5
18:49:03, 0
18:49:03, -1
18:49:03, 11
18:49:03, 36
18:49:03, 55
18:49:03, 56
18:49:03, 40
18:49:03, 17
18:49:03, 10
18:49:03, 18
18:49:03, 28
18:49:03, 29
18:49:03, 33
18:49:03, 37
18:49:03, 39
18:49:03, 43
18:49:03, 52
18:49:03, 50
18:49:03, 41
18:49:03, 52
18:49:03, 69
18:49:03, 76
18:49:03, 73
18:49:03, 69
18:49:03, 68
18:49:03, 66
18:49:03, 75
18:49:03, 98
18:49:03, 106
18:49:03, 90
18:49:03, 71
18:49:03, 59
18:49:03, 56
18:49:03, 49
18:49:03, 41
18:49:03, 42
18:49:03, 43
18:49:03, 36
18:49:03, 18
18:49:03, 18
18:49:03, 45
18:49:03, 68
18:49:03, 67
18:49:03, 51
18:49:03, 42
18:49:03, 41
18:49:03, 36
18:49:03, 22
18:49:03, 8
18:49:03, 5
18:49:03, 2
18:49:03, -3
18:49:03, -5
