Time, PoorSignal, Attention, Meditation
13:21:12, 0, 84, 54
13:21:13, 0, 81, 64
13:21:14, 0, 96, 57
13:21:15, 0, 97, 51
13:21:16, 0, 100, 54
13:21:17, 0, 100, 51
13:21:18, 0, 88, 56
13:21:19, 0, 66, 74
13:21:20, 0, 69, 69
13:21:21, 0, 74, 57
13:21:22, 0, 77, 61
13:21:23, 0, 96, 53
13:21:23, 0, 96, 43
13:21:24, 0, 77, 53
13:21:25, 0, 47, 23
13:21:26, 0, 20, 17
13:21:27, 0, 20, 16
13:21:28, 0, 11, 11
13:21:29, 0, 23, 34
13:21:30, 0, 27, 27
13:21:31, 0, 4, 27
13:21:32, 0, 17, 41
13:21:33, 0, 23, 43
13:21:34, 0, 16, 63
13:21:35, 0, 21, 70
13:21:36, 0, 14, 50
13:21:37, 0, 27, 47
13:21:38, 0, 37, 35
13:21:39, 0, 61, 35
13:21:40, 0, 74, 40
