Time, PoorSignal, Attention, Meditation
12:54:44, 0, 38, 51
12:54:45, 0, 53, 63
12:54:46, 0, 53, 69
12:54:47, 0, 38, 61
12:54:48, 0, 35, 66
12:54:49, 0, 34, 63
12:54:50, 0, 51, 61
12:54:51, 0, 57, 64
12:54:52, 0, 56, 74
12:54:53, 0, 48, 64
12:54:54, 0, 35, 81
12:54:55, 0, 23, 84
12:54:56, 0, 24, 74
12:54:57, 0, 38, 67
12:54:58, 0, 37, 57
12:54:59, 0, 35, 60
12:55:00, 0, 40, 63
12:55:01, 0, 44, 57
12:55:02, 0, 57, 54
12:55:03, 0, 64, 51
12:55:04, 0, 67, 43
12:55:05, 0, 64, 57
12:55:06, 0, 69, 66
12:55:07, 0, 66, 64
12:55:08, 0, 61, 64
12:55:09, 0, 57, 69
12:55:10, 0, 47, 69
12:55:11, 0, 38, 66
12:55:12, 0, 54, 63
12:55:13, 0, 56, 56
12:55:14, 0, 48, 53
12:55:15, 0, 54, 61
12:55:16, 0, 43, 69
12:55:17, 0, 53, 70
12:55:18, 0, 57, 61
12:55:19, 0, 70, 57
12:55:20, 0, 60, 53
12:55:21, 0, 51, 57
12:55:22, 0, 60, 74
