Time, PoorSignal, Attention, Meditation
14:24:49, 0, 30, 66
14:24:50, 0, 37, 77
14:24:51, 0, 37, 64
14:24:52, 0, 29, 60
14:24:53, 0, 41, 54
14:24:54, 0, 44, 43
14:24:55, 0, 63, 43
14:24:56, 0, 75, 40
14:24:57, 0, 78, 34
14:24:58, 0, 70, 38
14:24:59, 0, 56, 44
14:25:00, 0, 38, 51
14:25:01, 0, 24, 66
14:25:02, 0, 30, 74
14:25:03, 0, 29, 77
14:25:04, 0, 38, 74
14:25:05, 0, 47, 63
14:25:06, 0, 53, 53
14:25:07, 0, 56, 56
14:25:08, 0, 57, 57
14:25:09, 0, 51, 66
14:25:10, 0, 53, 74
14:25:11, 0, 64, 61
14:25:12, 0, 64, 64
14:25:13, 0, 70, 63
14:25:14, 0, 64, 67
14:25:15, 0, 57, 70
14:25:16, 0, 64, 78
14:25:17, 0, 54, 78
14:25:18, 0, 41, 74
14:25:19, 0, 43, 70
