Time, PoorSignal, Attention, Meditation
21:17:40, 0, 74, 43
21:17:41, 0, 70, 37
21:17:42, 0, 56, 37
21:17:43, 0, 44, 30
21:17:44, 0, 64, 38
21:17:45, 0, 87, 34
21:17:46, 0, 94, 43
21:17:47, 0, 88, 40
21:17:48, 0, 74, 20
21:17:49, 0, 60, 34
21:17:50, 0, 41, 13
21:17:51, 0, 56, 14
21:17:52, 0, 51, 40
21:17:53, 0, 30, 21
21:17:54, 0, 40, 34
21:17:55, 0, 40, 40
21:17:56, 0, 44, 27
21:17:57, 0, 63, 48
21:17:58, 0, 69, 50
21:17:59, 0, 63, 53
21:18:00, 0, 61, 50
21:18:01, 0, 50, 44
21:18:02, 0, 43, 48
21:18:03, 0, 37, 29
21:18:04, 0, 41, 35
21:18:05, 0, 63, 30
21:18:06, 0, 57, 13
21:18:07, 0, 60, 43
21:18:08, 0, 51, 34
21:18:09, 0, 21, 29
21:18:10, 0, 24, 48
