Time, PoorSignal, Attention, Meditation
18:27:32, 0, 14, 97
18:27:33, 0, 1, 100
18:27:34, 0, 1, 100
18:27:35, 0, 1, 100
18:27:36, 0, 16, 91
18:27:37, 0, 21, 87
18:27:38, 0, 23, 87
18:27:39, 0, 17, 91
18:27:40, 0, 11, 97
18:27:41, 0, 16, 94
18:27:42, 0, 21, 93
18:27:43, 0, 26, 93
18:27:44, 0, 26, 78
18:27:45, 0, 41, 83
18:27:46, 0, 27, 77
18:27:47, 0, 27, 67
18:27:48, 0, 30, 66
18:27:49, 0, 29, 57
18:27:50, 0, 40, 66
18:27:51, 0, 41, 69
18:27:52, 0, 35, 83
18:27:53, 0, 20, 94
18:27:54, 0, 26, 93
18:27:55, 0, 29, 90
18:27:56, 0, 30, 93
18:27:57, 0, 47, 81
18:27:58, 0, 44, 61
18:27:59, 0, 37, 57
18:28:00, 0, 38, 54
18:28:01, 0, 26, 60
18:28:02, 0, 23, 81
18:28:03, 0, 14, 96
18:28:04, 0, 16, 97
18:28:05, 0, 10, 100
