Time, PoorSignal, Attention, Meditation
14:09:31, 0, 44, 50
14:09:32, 0, 43, 35
14:09:33, 0, 48, 44
14:09:34, 0, 40, 35
14:09:35, 0, 56, 40
14:09:36, 0, 81, 44
14:09:37, 0, 78, 50
14:09:38, 0, 88, 53
14:09:39, 0, 80, 48
14:09:40, 0, 57, 47
14:09:41, 0, 69, 43
14:09:42, 0, 56, 43
14:09:43, 0, 69, 35
14:09:44, 0, 75, 41
14:09:45, 0, 69, 38
14:09:46, 0, 63, 34
14:09:47, 0, 57, 43
14:09:48, 0, 60, 44
14:09:49, 0, 69, 44
14:09:50, 0, 80, 51
14:09:51, 0, 74, 54
14:09:52, 0, 77, 50
14:09:53, 0, 78, 43
14:09:54, 0, 81, 47
14:09:55, 0, 100, 38
14:09:56, 0, 100, 38
14:09:57, 0, 100, 53
14:09:58, 0, 100, 40
14:09:59, 0, 88, 50
14:10:00, 0, 70, 60
14:10:01, 0, 63, 53
14:10:02, 0, 40, 51
14:10:03, 0, 51, 47
