Time, PoorSignal, Attention, Meditation
18:53:36, 0, 30, 11
18:53:37, 0, 41, 7
18:53:38, 0, 48, 1
18:53:39, 0, 53, 1
18:53:40, 0, 54, 11
18:53:41, 0, 43, 29
18:53:42, 0, 44, 54
18:53:43, 0, 50, 51
18:53:44, 0, 43, 51
18:53:45, 0, 44, 47
18:53:46, 0, 27, 35
18:53:47, 0, 38, 40
18:53:48, 0, 44, 40
18:53:49, 0, 41, 24
18:53:50, 0, 54, 35
18:53:51, 0, 41, 27
18:53:52, 0, 40, 24
18:53:53, 0, 48, 30
18:53:54, 0, 41, 30
18:53:55, 0, 44, 43
18:53:56, 0, 41, 44
18:53:57, 0, 38, 57
18:53:58, 0, 40, 57
18:53:59, 0, 37, 51
18:54:00, 0, 40, 48
18:54:01, 0, 43, 48
18:54:02, 0, 50, 43
18:54:03, 0, 56, 50
18:54:04, 0, 60, 41
18:54:05, 0, 54, 40
