Time, PoorSignal, Attention, Meditation
21:29:45, 0, 34, 43
21:29:46, 0, 26, 41
21:29:47, 0, 17, 60
21:29:48, 0, 17, 70
21:29:49, 0, 13, 51
21:29:50, 0, 14, 44
21:29:51, 0, 10, 34
21:29:52, 0, 21, 27
21:29:53, 0, 34, 44
21:29:54, 0, 47, 57
21:29:55, 0, 53, 69
21:29:56, 0, 48, 67
21:29:57, 0, 40, 60
21:29:58, 0, 47, 50
21:29:59, 0, 53, 37
21:30:00, 0, 64, 41
21:30:01, 0, 83, 43
21:30:02, 0, 81, 29
21:30:03, 0, 91, 37
21:30:04, 0, 93, 37
21:30:05, 0, 100, 37
21:30:06, 0, 100, 56
21:30:07, 0, 100, 60
21:30:08, 0, 96, 56
21:30:09, 0, 77, 66
21:30:10, 0, 77, 63
21:30:11, 0, 67, 57
21:30:12, 0, 54, 53
21:30:13, 0, 50, 41
21:30:14, 0, 43, 37
