Time, PoorSignal, Attention, Meditation
13:22:12, 0, 61, 40
13:22:13, 0, 83, 40
13:22:14, 0, 91, 47
13:22:15, 0, 91, 48
13:22:16, 0, 97, 56
13:22:17, 0, 91, 56
13:22:18, 0, 90, 63
13:22:19, 0, 87, 60
13:22:20, 0, 81, 63
13:22:21, 0, 64, 70
13:22:22, 0, 57, 80
13:22:23, 0, 53, 84
13:22:24, 0, 48, 90
13:22:25, 0, 54, 91
13:22:26, 0, 56, 87
13:22:27, 0, 56, 84
13:22:28, 0, 44, 74
13:22:29, 0, 34, 41
13:22:30, 0, 40, 34
13:22:31, 0, 30, 23
13:22:32, 0, 23, 17
13:22:33, 0, 30, 35
13:22:34, 0, 35, 35
13:22:35, 0, 48, 30
13:22:36, 0, 63, 50
13:22:37, 0, 56, 61
13:22:38, 0, 48, 74
13:22:39, 0, 51, 75
13:22:40, 0, 60, 70
13:22:41, 0, 80, 57
13:22:42, 0, 83, 50
