Time, PoorSignal, Attention, Meditation
18:27:39, 0, 56, 44
18:27:40, 0, 44, 38
18:27:41, 0, 63, 57
18:27:42, 0, 50, 56
18:27:43, 0, 48, 63
18:27:44, 0, 44, 75
18:27:45, 0, 30, 78
18:27:46, 0, 50, 81
18:27:47, 0, 48, 63
18:27:48, 0, 54, 47
18:27:49, 0, 60, 41
18:27:50, 0, 41, 37
18:27:51, 0, 40, 41
18:27:52, 0, 37, 54
18:27:53, 0, 38, 60
18:27:54, 0, 44, 60
18:27:55, 0, 66, 63
18:27:56, 0, 67, 56
18:27:57, 0, 51, 61
18:27:58, 0, 56, 57
18:27:59, 0, 57, 60
18:28:00, 0, 57, 53
18:28:01, 0, 88, 51
18:28:02, 0, 78, 61
18:28:03, 0, 64, 66
18:28:04, 0, 51, 70
18:28:05, 0, 30, 69
18:28:06, 0, 50, 66
18:28:07, 0, 47, 51
18:28:08, 0, 44, 48
