Time, PoorSignal, Attention, Meditation
12:31:36, 0, 41, 80
12:31:37, 0, 23, 84
12:31:38, 0, 24, 80
12:31:39, 0, 30, 69
12:31:40, 0, 47, 61
12:31:41, 0, 56, 48
12:31:42, 0, 47, 47
12:31:43, 0, 34, 48
12:31:44, 0, 20, 51
12:31:45, 0, 17, 51
12:31:46, 0, 29, 51
12:31:47, 0, 37, 56
12:31:48, 0, 41, 50
12:31:49, 0, 43, 57
12:31:50, 0, 43, 63
12:31:51, 0, 47, 61
12:31:52, 0, 50, 57
12:31:53, 0, 44, 56
12:31:54, 0, 51, 54
12:31:55, 0, 50, 56
12:31:56, 0, 50, 61
12:31:57, 0, 61, 69
12:31:58, 0, 50, 66
12:31:59, 0, 43, 61
12:32:00, 0, 40, 63
12:32:01, 0, 29, 53
12:32:02, 0, 29, 47
12:32:03, 0, 38, 48
12:32:04, 0, 44, 48
12:32:05, 0, 50, 50
12:32:06, 0, 60, 48
12:32:07, 0, 54, 51
12:32:08, 0, 51, 37
12:32:09, 0, 37, 27
12:32:10, 0, 34, 35
