Time, PoorSignal, Attention, Meditation
12:22:52, 0, 17, 91
12:22:53, 0, 23, 83
12:22:54, 0, 16, 84
12:22:55, 0, 17, 88
12:22:56, 0, 11, 94
12:22:57, 0, 10, 100
12:22:58, 0, 14, 96
12:22:59, 0, 10, 100
12:23:00, 0, 24, 81
12:23:01, 0, 29, 66
12:23:02, 0, 20, 64
12:23:03, 0, 20, 64
12:23:04, 0, 8, 75
12:23:05, 0, 1, 91
12:23:06, 0, 8, 97
12:23:07, 0, 13, 88
12:23:08, 0, 23, 87
12:23:09, 0, 23, 80
12:23:10, 0, 16, 84
12:23:11, 0, 13, 90
12:23:12, 0, 1, 100
12:23:13, 0, 1, 100
12:23:14, 0, 14, 93
12:23:15, 0, 13, 81
12:23:16, 0, 21, 81
12:23:17, 0, 24, 84
12:23:18, 0, 20, 93
12:23:19, 0, 17, 100
12:23:20, 0, 17, 100
12:23:21, 0, 27, 84
