Time, Value
17:04:52, -77
17:04:52, -54
17:04:52, 22
17:04:52, 49
17:04:52, 3
17:04:52, -42
17:04:52, -58
17:04:52, -86
17:04:52, -87
17:04:52, -114
17:04:52, -184
17:04:52, -91
17:04:52, 155
17:04:52, 362
17:04:52, 439
17:04:52, 434
17:04:52, 380
17:04:52, 342
17:04:52, 341
17:04:52, 368
17:04:52, 395
17:04:52, 393
17:04:52, 372
17:04:52, 327
17:04:52, 248
17:04:52, 75
17:04:52, 7
17:04:52, 139
17:04:52, 321
17:04:52, 357
17:04:52, 265
17:04:52, 187
17:04:52, 168
17:04:52, 130
17:04:52, 90
17:04:52, 96
17:04:52, 151
17:04:52, 215
17:04:52, 214
17:04:52, 162
17:04:52, 109
17:04:52, 123
17:04:52, 227
17:04:52, 273
17:04:52, 147
17:04:52, 7
17:04:52, 7
17:04:52, 84
17:04:52, 135
17:04:52, 162
17:04:52, 188
17:04:52, 163
17:04:52, 49
17:04:52, -12
17:04:52, 81
17:04:52, 258
17:04:52, 331
17:04:52, 307
17:04:52, 208
17:04:52, 71
17:04:52, -19
17:04:52, 39
17:04:52, 219
17:04:52, 305
17:04:52, 232
17:04:52, 122
17:04:52, 45
17:04:52, 22
17:04:52, 45
17:04:52, 65
17:04:52, 33
17:04:52, -29
17:04:52, -98
17:04:52, -117
17:04:52, -87
17:04:52, -66
17:04:52, -40
17:04:52, -39
17:04:52, -76
17:04:52, -69
17:04:52, 8
17:04:52, 74
17:04:52, 35
17:04:52, -43
17:04:52, -66
17:04:52, -57
17:04:52, -104
17:04:52, -168
17:04:52, -185
17:04:52, -154
17:04:52, -119
17:04:52, -90
17:04:52, -103
17:04:52, -139
17:04:52, -129
17:04:52, -66
17:04:52, 19
17:04:52, 61
17:04:52, 36
17:04:52, -46
17:04:52, -113
17:04:52, -103
17:04:52, -21
17:04:52, 74
17:04:52, 119
17:04:52, 106
17:04:52, 27
17:04:52, -91
17:04:52, -129
17:04:52, -67
17:04:52, -45
17:04:52, -59
17:04:52, -24
17:04:52, 4
17:04:52, -20
17:04:52, -72
17:04:52, -73
17:04:52, -11
17:04:52, 36
17:04:52, 8
17:04:52, -35
17:04:52, -6
17:04:52, 60
17:04:52, 128
17:04:52, 162
17:04:52, 149
17:04:52, 90
17:04:52, 66
17:04:52, 136
17:04:52, 209
17:04:52, 213
17:04:52, 168
17:04:52, 72
17:04:52, -36
17:04:52, -134
17:04:52, -222
17:04:52, -263
17:04:52, -284
17:04:52, -321
17:04:52, -245
17:04:52, -84
17:04:52, 68
17:04:52, 153
17:04:52, 214
17:04:52, 309
17:04:52, 435
17:04:52, 483
17:04:52, 403
17:04:52, 280
17:04:52, 241
17:04:52, 198
17:04:52, 125
17:04:53, 93
17:04:53, 60
17:04:53, -10
17:04:53, -74
17:04:53, -29
17:04:53, 176
17:04:53, 259
17:04:53, 45
17:04:53, -137
17:04:53, -85
17:04:53, 165
