Time, PoorSignal, Attention, Meditation
20:41:46, 0, 21, 88
20:41:47, 0, 21, 90
20:41:48, 0, 30, 80
20:41:49, 0, 24, 84
20:41:50, 0, 40, 75
20:41:51, 0, 48, 64
20:41:52, 0, 43, 69
20:41:53, 0, 43, 75
20:41:54, 0, 38, 80
20:41:55, 0, 27, 84
20:41:56, 0, 30, 78
20:41:57, 0, 41, 60
20:41:58, 0, 41, 57
20:41:59, 0, 50, 53
20:42:00, 0, 50, 57
20:42:01, 0, 35, 80
20:42:02, 0, 38, 84
20:42:03, 0, 30, 90
20:42:04, 0, 27, 93
20:42:05, 0, 40, 67
20:42:06, 0, 34, 77
20:42:07, 0, 37, 75
20:42:08, 0, 41, 69
20:42:09, 0, 43, 78
20:42:10, 0, 38, 75
20:42:11, 0, 40, 70
20:42:12, 0, 43, 63
20:42:13, 0, 37, 69
20:42:14, 0, 41, 63
20:42:15, 0, 40, 74
