Time, PoorSignal, Attention, Meditation
13:42:29, 0, 69, 74
13:42:30, 0, 67, 80
13:42:31, 0, 57, 60
13:42:32, 0, 50, 54
13:42:33, 0, 51, 51
13:42:34, 0, 50, 53
13:42:35, 0, 57, 67
13:42:36, 0, 78, 74
13:42:37, 0, 63, 81
13:42:38, 0, 60, 70
13:42:39, 0, 61, 78
13:42:40, 0, 64, 74
13:42:41, 0, 66, 75
13:42:42, 0, 66, 83
13:42:43, 0, 64, 77
13:42:44, 0, 51, 83
13:42:45, 0, 47, 77
13:42:46, 0, 51, 74
13:42:47, 0, 53, 75
13:42:48, 0, 61, 78
13:42:49, 0, 74, 70
13:42:50, 0, 74, 66
13:42:51, 0, 83, 63
13:42:52, 0, 78, 57
13:42:53, 0, 66, 78
13:42:54, 0, 75, 87
13:42:55, 0, 53, 100
13:42:56, 0, 40, 97
13:42:57, 0, 47, 84
13:42:58, 0, 50, 81
13:42:59, 0, 50, 47
13:43:00, 0, 77, 50
