Time, PoorSignal, Attention, Meditation
21:36:35, 0, 43, 40
21:36:36, 0, 35, 30
21:36:37, 0, 23, 29
21:36:38, 0, 23, 27
21:36:39, 0, 24, 16
21:36:40, 0, 44, 21
21:36:41, 0, 44, 24
21:36:42, 0, 34, 34
21:36:43, 0, 38, 43
21:36:44, 0, 26, 54
21:36:45, 0, 37, 41
21:36:45, 0, 40, 53
21:36:46, 0, 38, 51
21:36:48, 0, 50, 37
21:36:48, 0, 51, 56
21:36:49, 0, 64, 47
21:36:50, 0, 60, 57
21:36:51, 0, 53, 50
21:36:52, 0, 50, 53
21:36:53, 0, 35, 54
21:36:54, 0, 41, 40
21:36:55, 0, 54, 48
21:36:56, 0, 54, 38
21:36:57, 0, 66, 35
21:36:58, 0, 64, 38
21:36:59, 0, 50, 50
21:37:00, 0, 61, 56
21:37:01, 0, 53, 63
21:37:02, 0, 54, 53
21:37:03, 0, 51, 54
