Time, PoorSignal, Attention, Meditation
14:37:04, 0, 57, 50
14:37:05, 0, 40, 51
14:37:06, 0, 50, 66
14:37:07, 0, 29, 51
14:37:08, 0, 13, 43
14:37:09, 0, 20, 40
14:37:10, 0, 14, 24
14:37:11, 0, 24, 30
14:37:12, 0, 35, 35
14:37:13, 0, 41, 41
14:37:14, 0, 38, 53
14:37:15, 0, 30, 53
14:37:16, 0, 37, 56
14:37:17, 0, 40, 54
14:37:18, 0, 30, 34
14:37:19, 0, 37, 37
14:37:20, 0, 29, 30
14:37:21, 0, 20, 27
14:37:22, 0, 24, 40
14:37:23, 0, 24, 41
14:37:24, 0, 20, 53
14:37:25, 0, 10, 51
14:37:26, 0, 14, 50
14:37:27, 0, 26, 51
14:37:28, 0, 37, 48
14:37:29, 0, 34, 47
14:37:30, 0, 30, 41
14:37:31, 0, 14, 23
14:37:32, 0, 1, 3
