Time, PoorSignal, Attention, Meditation
13:33:57, 0, 91, 27
13:33:58, 0, 78, 23
13:33:59, 0, 69, 23
13:34:00, 0, 74, 48
13:34:01, 0, 63, 63
13:34:02, 0, 64, 75
13:34:03, 0, 77, 74
13:34:04, 0, 75, 69
13:34:05, 0, 80, 69
13:34:06, 0, 80, 66
13:34:07, 0, 63, 66
13:34:08, 0, 60, 64
13:34:09, 0, 51, 61
13:34:10, 0, 60, 54
13:34:11, 0, 80, 51
13:34:12, 0, 84, 57
13:34:13, 0, 87, 57
13:34:14, 0, 69, 66
13:34:15, 0, 51, 75
13:34:16, 0, 41, 69
13:34:17, 0, 43, 57
13:34:18, 0, 48, 51
13:34:19, 0, 51, 43
13:34:20, 0, 50, 27
13:34:21, 0, 37, 48
13:34:22, 0, 37, 41
13:34:23, 0, 34, 41
