Time, PoorSignal, Attention, Meditation
18:24:55, 0, 37, 48
18:24:56, 0, 54, 56
18:24:57, 0, 67, 57
18:24:58, 0, 78, 54
18:24:59, 0, 83, 67
18:25:00, 0, 75, 67
18:25:01, 0, 69, 70
18:25:02, 0, 74, 75
18:25:03, 0, 75, 83
18:25:04, 0, 74, 77
18:25:05, 0, 61, 61
18:25:06, 0, 54, 44
18:25:07, 0, 54, 43
18:25:08, 0, 53, 53
18:25:09, 0, 67, 60
18:25:10, 0, 67, 69
18:25:11, 0, 51, 51
18:25:12, 0, 54, 38
18:25:13, 0, 47, 47
18:25:14, 0, 53, 60
18:25:15, 0, 75, 78
18:25:16, 0, 69, 90
18:25:17, 0, 74, 84
18:25:18, 0, 61, 81
18:25:19, 0, 53, 81
18:25:20, 0, 44, 66
18:25:21, 0, 51, 56
18:25:22, 0, 54, 43
18:25:23, 0, 50, 54
18:25:24, 0, 54, 66
