Time, PoorSignal, Attention, Meditation
12:56:12, 0, 67, 63
12:56:13, 0, 63, 64
12:56:14, 0, 56, 70
12:56:15, 0, 60, 75
12:56:16, 0, 56, 63
12:56:17, 0, 47, 67
12:56:18, 0, 51, 77
12:56:19, 0, 47, 70
12:56:20, 0, 51, 78
12:56:21, 0, 57, 83
12:56:22, 0, 60, 80
12:56:23, 0, 66, 83
12:56:24, 0, 63, 84
12:56:25, 0, 74, 74
12:56:26, 0, 67, 56
12:56:27, 0, 63, 44
12:56:28, 0, 57, 29
12:56:29, 0, 54, 35
12:56:30, 0, 48, 37
12:56:31, 0, 61, 44
12:56:32, 0, 53, 50
12:56:33, 0, 37, 40
12:56:34, 0, 44, 47
12:56:35, 0, 30, 43
12:56:36, 0, 40, 51
12:56:37, 0, 30, 43
12:56:38, 0, 20, 30
12:56:39, 0, 24, 34
12:56:40, 0, 13, 27
