Time, PoorSignal, Attention, Meditation
18:49:29, 0, 61, 54
18:49:30, 0, 40, 51
18:49:31, 0, 30, 53
18:49:32, 0, 35, 60
18:49:33, 0, 43, 57
18:49:34, 0, 54, 53
18:49:35, 0, 54, 43
18:49:36, 0, 57, 35
18:49:37, 0, 44, 29
18:49:38, 0, 44, 24
18:49:39, 0, 38, 16
18:49:40, 0, 38, 17
18:49:41, 0, 40, 23
18:49:42, 0, 29, 14
18:49:43, 0, 34, 27
18:49:44, 0, 29, 27
18:49:45, 0, 27, 21
18:49:46, 0, 17, 16
18:49:47, 0, 21, 21
18:49:48, 0, 30, 27
18:49:49, 0, 47, 43
18:49:50, 0, 66, 80
18:49:51, 0, 66, 77
18:49:52, 0, 69, 77
18:49:53, 0, 66, 93
18:49:54, 0, 70, 88
