Time, PoorSignal, Attention, Meditation
13:51:46, 0, 56, 38
13:51:47, 0, 50, 44
13:51:48, 0, 64, 44
13:51:49, 0, 66, 54
13:51:50, 0, 77, 67
13:51:51, 0, 90, 57
13:51:52, 0, 70, 53
13:51:53, 0, 57, 51
13:51:54, 0, 29, 47
13:51:55, 0, 21, 48
13:51:56, 0, 26, 51
13:51:57, 0, 24, 53
13:51:58, 0, 44, 53
13:51:59, 0, 51, 60
13:52:00, 0, 48, 61
13:52:01, 0, 57, 64
13:52:02, 0, 41, 51
13:52:03, 0, 30, 44
13:52:04, 0, 37, 43
13:52:05, 0, 27, 38
13:52:06, 0, 34, 53
13:52:07, 0, 37, 61
13:52:08, 0, 38, 70
13:52:09, 0, 43, 66
13:52:10, 0, 60, 67
13:52:11, 0, 47, 56
13:52:12, 0, 29, 44
13:52:13, 0, 23, 54
13:52:14, 0, 13, 60
13:52:15, 0, 43, 63
