Time, PoorSignal, Attention, Meditation
12:16:24, 0, 90, 35
12:16:25, 0, 90, 41
12:16:26, 0, 88, 47
12:16:27, 0, 100, 51
12:16:28, 0, 78, 64
12:16:29, 0, 69, 56
12:16:30, 0, 50, 64
12:16:31, 0, 43, 63
12:16:32, 0, 48, 64
12:16:33, 0, 60, 54
12:16:34, 0, 74, 47
12:16:35, 0, 81, 43
12:16:36, 0, 83, 40
12:16:37, 0, 77, 57
12:16:38, 0, 69, 74
12:16:39, 0, 61, 78
12:16:40, 0, 61, 83
12:16:41, 0, 66, 80
12:16:42, 0, 66, 70
12:16:43, 0, 66, 78
12:16:44, 0, 69, 63
12:16:45, 0, 66, 64
12:16:46, 0, 70, 67
12:16:47, 0, 74, 61
12:16:48, 0, 70, 74
12:16:49, 0, 83, 61
12:16:50, 0, 74, 60
12:16:51, 0, 78, 57
12:16:52, 0, 77, 57
12:16:53, 0, 70, 56
12:16:54, 0, 81, 54
