Time, PoorSignal, Attention, Meditation
13:38:15, 0, 16, 78
13:38:16, 0, 21, 80
13:38:17, 0, 21, 78
13:38:18, 0, 17, 94
13:38:19, 0, 27, 84
13:38:20, 0, 35, 69
13:38:21, 0, 41, 66
13:38:22, 0, 61, 43
13:38:23, 0, 63, 61
13:38:24, 0, 67, 69
13:38:25, 0, 75, 56
13:38:26, 0, 69, 64
13:38:27, 0, 78, 57
13:38:28, 0, 80, 44
13:38:29, 0, 75, 57
13:38:30, 0, 63, 64
13:38:31, 0, 51, 61
13:38:32, 0, 56, 56
13:38:33, 0, 53, 48
13:38:34, 0, 66, 30
13:38:35, 0, 78, 26
13:38:36, 0, 66, 44
13:38:37, 0, 66, 54
13:38:38, 0, 47, 75
13:38:39, 0, 29, 87
13:38:40, 0, 20, 87
13:38:41, 0, 20, 75
13:38:42, 0, 20, 54
13:38:43, 0, 24, 41
13:38:44, 0, 29, 44
