Time, PoorSignal, Attention, Meditation
12:23:16, 0, 48, 21
12:23:17, 0, 41, 20
12:23:18, 0, 41, 37
12:23:19, 0, 50, 47
12:23:20, 0, 61, 56
12:23:21, 0, 61, 63
12:23:22, 0, 64, 60
12:23:23, 0, 54, 61
12:23:24, 0, 50, 43
12:23:25, 0, 47, 44
12:23:26, 0, 38, 37
12:23:27, 0, 43, 27
12:23:28, 0, 38, 26
12:23:29, 0, 43, 23
12:23:30, 0, 41, 29
12:23:31, 0, 29, 20
12:23:32, 0, 29, 44
12:23:33, 0, 23, 41
12:23:34, 0, 21, 43
12:23:35, 0, 37, 51
12:23:36, 0, 51, 44
12:23:37, 0, 54, 54
12:23:38, 0, 66, 53
12:23:39, 0, 67, 44
12:23:40, 0, 60, 38
12:23:41, 0, 54, 34
12:23:42, 0, 40, 23
12:23:43, 0, 30, 20
12:23:44, 0, 30, 23
12:23:45, 0, 40, 26
