Time, PoorSignal, Attention, Meditation
17:37:16, 0, 38, 34
17:37:17, 0, 53, 37
17:37:18, 0, 61, 51
17:37:19, 0, 56, 43
17:37:20, 0, 53, 38
17:37:21, 0, 53, 37
17:37:22, 0, 48, 27
17:37:23, 0, 50, 20
17:37:24, 0, 38, 17
17:37:25, 0, 41, 14
17:37:26, 0, 40, 11
17:37:27, 0, 37, 1
17:37:28, 0, 48, 8
17:37:29, 0, 54, 10
17:37:30, 0, 56, 17
17:37:31, 0, 50, 34
17:37:32, 0, 54, 27
17:37:33, 0, 24, 34
17:37:34, 0, 23, 35
17:37:35, 0, 23, 43
17:37:36, 0, 3, 40
17:37:37, 0, 20, 47
17:37:38, 0, 34, 50
17:37:39, 0, 44, 40
17:37:40, 0, 66, 44
17:37:41, 0, 70, 44
17:37:42, 0, 48, 40
17:37:43, 0, 53, 44
17:37:44, 0, 37, 44
17:37:44, 0, 27, 41
