Time, PoorSignal, Attention, Meditation
17:32:16, 0, 64, 50
17:32:17, 0, 67, 56
17:32:18, 0, 64, 43
17:32:19, 0, 61, 16
17:32:20, 0, 67, 10
17:32:21, 0, 66, 23
17:32:22, 0, 69, 30
17:32:23, 0, 74, 43
17:32:24, 0, 64, 57
17:32:25, 0, 57, 56
17:32:26, 0, 64, 63
17:32:27, 0, 60, 70
17:32:28, 0, 56, 67
17:32:29, 0, 53, 78
17:32:30, 0, 40, 83
17:32:31, 0, 41, 94
17:32:32, 0, 40, 100
17:32:33, 0, 43, 100
17:32:34, 0, 50, 96
17:32:35, 0, 44, 96
17:32:36, 0, 48, 100
17:32:37, 0, 51, 88
17:32:38, 0, 51, 100
17:32:39, 0, 50, 78
17:32:40, 0, 44, 77
17:32:41, 0, 47, 80
17:32:42, 0, 40, 70
17:32:43, 0, 47, 84
17:32:44, 0, 51, 83
17:32:45, 0, 50, 90
