Time, PoorSignal, Attention, Meditation
19:50:07, 0, 40, 96
19:50:08, 0, 30, 100
19:50:09, 0, 23, 100
19:50:10, 0, 30, 100
19:50:11, 0, 47, 94
19:50:12, 0, 51, 78
19:50:13, 0, 64, 54
19:50:14, 0, 66, 41
19:50:15, 0, 54, 40
19:50:16, 0, 48, 40
19:50:17, 0, 37, 43
19:50:18, 0, 35, 48
19:50:19, 0, 43, 56
19:50:20, 0, 41, 64
19:50:21, 0, 40, 83
19:50:22, 0, 40, 94
19:50:23, 0, 34, 100
19:50:24, 0, 44, 94
19:50:25, 0, 41, 93
19:50:26, 0, 34, 94
19:50:27, 0, 38, 94
19:50:28, 0, 30, 91
19:50:29, 0, 47, 75
19:50:30, 0, 67, 63
19:50:31, 0, 57, 69
19:50:32, 0, 56, 88
19:50:33, 0, 48, 90
19:50:34, 0, 30, 93
19:50:35, 0, 34, 91
19:50:36, 0, 41, 67
